date,longitude,latitude,resight,size,source
09/11/1899,-57.37,51.27,0,BERG,NOT IIP
09/11/1899,-57.37,51.18,0,BERG,NOT IIP
09/14/1899,-52.0,52.07,0,BERG,NOT IIP
09/14/1899,-52.0,52.07,0,X,NOT IIP
09/15/1899,-55.08,51.92,0,MED,NOT IIP
09/15/1899,-55.52,51.78,0,BERG,NOT IIP
09/15/1899,-55.47,51.75,0,LG,NOT IIP
09/15/1899,-55.05,51.92,0,BERG,NOT IIP
09/15/1899,-55.35,52.08,0,BERG,NOT IIP
09/15/1899,-55.9,51.77,0,BERG,NOT IIP
09/18/1899,-52.93,52.52,0,X,NOT IIP
09/22/1899,-49.75,49.62,0,SM,NOT IIP
09/22/1899,-49.75,49.62,0,X,NOT IIP
08/26/1899,-46.08,47.27,0,MED,NOT IIP
08/26/1899,-46.08,47.27,0,BBGR,NOT IIP
09/01/1899,-48.72,45.28,0,LG,NOT IIP
09/03/1899,-47.0,47.58,0,LG,NOT IIP
09/10/1899,-45.12,48.1,0,X,NOT IIP
09/10/1899,-45.12,47.9,0,X,NOT IIP
09/21/1899,-46.42,47.0,0,MED,NOT IIP
09/21/1899,-44.47,49.02,0,SM,NOT IIP
09/24/1899,-44.75,49.03,0,SM,NOT IIP
09/24/1899,-46.07,48.78,0,SM,NOT IIP
09/02/1899,-54.07,51.08,0,LG,NOT IIP
09/02/1899,-54.07,51.08,0,BBGR,NOT IIP
09/02/1899,-54.35,51.75,0,X,NOT IIP
09/02/1899,-53.88,51.08,0,LG,NOT IIP
09/05/1899,-56.58,51.45,0,BERG,NOT IIP
09/05/1899,-53.55,52.33,0,BERG,NOT IIP
09/05/1899,-56.58,51.45,0,BBGR,NOT IIP
09/05/1899,-53.55,52.33,0,BBGR,NOT IIP
09/10/1899,-57.0,51.28,0,BERG,NOT IIP
09/10/1899,-54.47,52.1,0,BERG,NOT IIP
09/10/1899,-57.2,51.35,0,BERG,NOT IIP
09/10/1899,-55.42,51.92,0,BERG,NOT IIP
09/10/1899,-57.2,51.35,0,BBGR,NOT IIP
09/10/1899,-55.42,51.92,0,BBGR,NOT IIP
09/10/1899,-55.25,51.92,0,BERG,NOT IIP
09/10/1899,-53.02,52.03,0,BERG,NOT IIP
09/11/1899,-57.65,51.13,0,LG,NOT IIP
09/11/1899,-55.42,51.92,0,LG,NOT IIP
09/11/1899,-57.65,51.13,0,MED,NOT IIP
09/11/1899,-55.42,51.92,0,MED,NOT IIP
09/11/1899,-57.65,51.13,0,BBGR,NOT IIP
09/11/1899,-55.42,51.92,0,BBGR,NOT IIP
09/03/1899,-49.32,48.58,0,MED,NOT IIP
09/07/1899,-47.37,48.05,0,LG,NOT IIP
09/07/1899,-47.37,48.05,0,BBGR,NOT IIP
09/09/1899,-46.05,48.0,0,LG,NOT IIP
09/09/1899,-46.05,48.0,0,SM,NOT IIP
09/09/1899,-45.75,48.03,0,LG,NOT IIP
09/16/1899,-45.22,48.85,0,LG,NOT IIP
09/11/1899,-57.2,51.03,0,LG,NOT IIP
09/11/1899,-56.87,51.38,0,BERG,NOT IIP
09/11/1899,-55.9,51.68,0,LG,NOT IIP
09/11/1899,-55.42,51.87,0,LG,NOT IIP
09/11/1899,-55.42,51.87,0,SM,NOT IIP
09/11/1899,-53.05,52.27,0,LG,NOT IIP
09/12/1899,-56.87,51.42,0,BERG,NOT IIP
09/12/1899,-56.87,51.42,0,LG,NOT IIP
09/12/1899,-55.42,51.92,0,LG,NOT IIP
09/12/1899,-56.87,51.42,0,BBGR,NOT IIP
09/12/1899,-55.42,51.92,0,BBGR,NOT IIP
09/12/1899,-57.82,50.97,0,LG,NOT IIP
09/12/1899,-56.2,51.6,0,LG,NOT IIP
09/12/1899,-57.82,50.97,0,SM,NOT IIP
09/12/1899,-56.2,51.6,0,SM,NOT IIP
09/14/1899,-56.05,51.05,0,LG,NOT IIP
09/14/1899,-56.05,51.05,0,BBGR,NOT IIP
09/15/1899,-57.05,51.15,0,SM,NOT IIP
09/16/1899,-55.62,51.87,0,SM,NOT IIP
09/16/1899,-55.62,51.87,0,BBGR,NOT IIP
09/16/1899,-54.58,52.13,0,SM,NOT IIP
09/16/1899,-52.68,52.48,0,LG,NOT IIP
09/17/1899,-56.05,51.05,0,BERG,NOT IIP
09/17/1899,-53.58,52.38,0,BERG,NOT IIP
09/17/1899,-56.05,51.05,0,BBGR,NOT IIP
09/17/1899,-53.58,52.38,0,BBGR,NOT IIP
09/28/1899,-53.75,51.92,0,LG,NOT IIP
09/28/1899,-54.6,51.78,0,BERG,NOT IIP
09/28/1899,-53.58,52.15,0,SM,NOT IIP
09/28/1899,-54.37,51.92,0,BERG,NOT IIP
09/28/1899,-55.15,51.68,0,BERG,NOT IIP
10/01/1899,-50.38,53.22,0,LG,NOT IIP
10/02/1899,-51.82,52.7,0,LG,NOT IIP
10/02/1899,-55.35,52.02,0,SM,NOT IIP
09/26/1899,-52.08,49.55,0,SM,NOT IIP
10/02/1899,-50.1,50.08,0,X,NOT IIP
10/02/1899,-50.1,50.08,0,BERG,NOT IIP
10/02/1899,-55.58,49.57,0,BERG,NOT IIP
10/03/1899,-55.32,49.63,0,BERG,NOT IIP
09/16/1899,-46.9,48.43,0,LG,NOT IIP
09/16/1899,-46.27,48.05,0,LG,NOT IIP
09/16/1899,-46.27,48.05,0,SM,NOT IIP
09/16/1899,-45.92,48.57,0,MED,NOT IIP
09/16/1899,-45.13,46.0,0,LG,NOT IIP
09/24/1899,-45.02,48.97,0,SM,NOT IIP
09/12/1899,-56.05,51.05,0,BERG,NOT IIP
09/12/1899,-55.15,51.82,0,BERG,NOT IIP
09/25/1899,-56.15,51.63,0,MED,NOT IIP
09/25/1899,-54.42,51.92,0,MED,NOT IIP
09/25/1899,-51.75,52.55,0,X,NOT IIP
09/26/1899,-55.27,51.72,0,LG,NOT IIP
10/01/1899,-51.1,53.23,0,LG,NOT IIP
10/01/1899,-52.05,52.8,0,BERG,NOT IIP
10/02/1899,-50.02,52.9,0,LG,NOT IIP
10/05/1899,-52.08,52.45,0,X,NOT IIP
10/07/1899,-50.37,53.02,0,LG,NOT IIP
10/08/1899,-53.23,52.55,0,LG,NOT IIP
10/10/1899,-53.08,52.02,0,LG,NOT IIP
10/10/1899,-53.08,52.02,0,BBGR,NOT IIP
09/24/1899,-56.97,51.37,0,MED,NOT IIP
09/24/1899,-55.57,52.0,0,LG,NOT IIP
09/25/1899,-53.58,52.47,0,LG,NOT IIP
09/25/1899,-53.58,52.47,0,SM,NOT IIP
09/25/1899,-51.9,52.65,0,LG,NOT IIP
09/24/1899,-56.08,51.03,0,LG,NOT IIP
09/24/1899,-55.85,51.78,0,BERG,NOT IIP
09/24/1899,-55.03,51.87,0,BERG,NOT IIP
09/25/1899,-54.0,52.0,0,SM,NOT IIP
09/25/1899,-55.25,51.92,0,SM,NOT IIP
09/25/1899,-52.08,52.82,0,SM,NOT IIP
09/25/1899,-55.25,51.92,0,BBGR,NOT IIP
09/25/1899,-52.08,52.82,0,BBGR,NOT IIP
09/26/1899,-56.05,51.05,0,SM,NOT IIP
09/26/1899,-56.17,51.63,0,BERG,NOT IIP
09/27/1899,-52.82,52.53,0,LG,NOT IIP
09/29/1899,-55.13,51.97,0,MED,NOT IIP
09/30/1899,-51.38,52.95,0,LG,NOT IIP
10/07/1899,-51.45,53.47,0,BERG,NOT IIP
10/07/1899,-51.45,53.47,0,BBGR,NOT IIP
10/11/1899,-51.05,53.0,0,LG,NOT IIP
10/12/1899,-53.02,52.05,0,X,NOT IIP
10/12/1899,-53.02,52.05,0,BERG,NOT IIP
10/16/1899,-50.07,52.65,0,LG,NOT IIP
10/17/1899,-54.53,52.4,0,LG,NOT IIP
10/17/1899,-55.75,51.95,0,BERG,NOT IIP
10/17/1899,-56.75,51.37,0,BERG,NOT IIP
09/26/1899,-45.82,48.02,0,SM,NOT IIP
10/20/1899,-46.35,46.3,0,MED,NOT IIP
10/20/1899,-46.35,46.3,0,BERG,NOT IIP
09/22/1899,-52.02,50.28,0,X,NOT IIP
09/26/1899,-54.62,52.2,0,BERG,NOT IIP
09/26/1899,-51.05,52.05,0,BERG,NOT IIP
10/07/1899,-54.58,52.13,0,LG,NOT IIP
10/17/1899,-51.47,51.53,0,LG,NOT IIP
10/17/1899,-51.47,51.53,0,SM,NOT IIP
10/19/1899,-52.45,52.0,0,BERG,NOT IIP
10/19/1899,-53.05,51.97,0,BERG,NOT IIP
10/19/1899,-52.45,52.0,0,BBGR,NOT IIP
10/19/1899,-53.05,51.97,0,BBGR,NOT IIP
10/25/1899,-48.18,48.53,0,SM,NOT IIP
10/25/1899,-48.18,48.53,0,BBGR,NOT IIP
10/15/1899,-52.4,52.52,0,LG,NOT IIP
10/16/1899,-52.0,51.05,0,X,NOT IIP
10/16/1899,-55.07,51.73,0,SM,NOT IIP
10/17/1899,-51.9,52.77,0,BBGR,NOT IIP
10/18/1899,-53.53,52.45,0,LG,NOT IIP
10/23/1899,-54.58,52.13,0,LG,NOT IIP
10/23/1899,-56.05,51.05,0,SM,NOT IIP
10/27/1899,-52.08,52.1,0,LG,NOT IIP
10/27/1899,-54.87,52.0,0,BERG,NOT IIP
10/27/1899,-55.9,51.07,0,MED,NOT IIP
10/27/1899,-56.87,51.18,0,MED,NOT IIP
10/29/1899,-49.08,48.82,0,LG,NOT IIP
10/29/1899,-49.52,48.82,0,BERG,NOT IIP
11/08/1899,-51.35,47.55,0,BERG,NOT IIP
10/13/1899,-53.25,52.3,0,LG,NOT IIP
10/13/1899,-52.78,52.43,0,BERG,NOT IIP
10/19/1899,-55.05,51.7,0,LG,NOT IIP
10/20/1899,-52.03,52.45,0,LG,NOT IIP
10/20/1899,-54.0,51.92,0,LG,NOT IIP
10/20/1899,-55.02,51.87,0,SM,NOT IIP
10/23/1899,-52.0,51.95,0,LG,NOT IIP
11/11/1899,-52.38,50.48,0,LG,NOT IIP
11/11/1899,-52.82,50.03,0,LG,NOT IIP
11/17/1899,-52.05,47.57,0,SM,NOT IIP
11/17/1899,-52.05,47.57,0,SM,NOT IIP
11/20/1899,-52.0,45.75,0,LG,NOT IIP
10/31/1899,-48.53,48.57,0,SM,NOT IIP
11/14/1899,-48.02,48.05,0,LG,NOT IIP
11/16/1899,-51.2,47.2,0,LG,NOT IIP
11/16/1899,-51.2,47.2,0,BBGR,NOT IIP
11/16/1899,-51.05,47.02,0,LG,NOT IIP
11/16/1899,-51.0,47.0,0,LG,NOT IIP
11/20/1899,-50.03,47.95,0,LG,NOT IIP
11/20/1899,-50.03,47.95,0,SM,NOT IIP
11/22/1899,-51.27,47.8,0,SM,NOT IIP
11/21/1899,-47.07,47.02,0,SM,NOT IIP
11/21/1899,-47.07,47.02,0,SM,NOT IIP
10/29/1899,-55.9,51.63,0,MED,NOT IIP
10/29/1899,-55.42,51.92,0,MED,NOT IIP
10/29/1899,-55.13,51.97,0,LG,NOT IIP
10/29/1899,-55.13,51.97,0,BERG,NOT IIP
11/26/1899,-53.0,46.58,0,BERG,NOT IIP
11/26/1899,-53.53,46.58,0,SM,NOT IIP
11/26/1899,-54.18,45.92,0,SM,NOT IIP
11/11/1899,-50.9,47.45,0,LG,NOT IIP
11/16/1899,-51.3,47.25,0,LG,NOT IIP
11/26/1899,-50.03,48.05,0,X,NOT IIP
11/11/1899,-46.43,49.2,0,LG,NOT IIP
11/22/1899,-51.43,47.52,0,MED,NOT IIP
12/03/1899,-50.07,47.98,0,LG,NOT IIP
11/20/1899,-53.02,46.2,0,LG,NOT IIP
11/24/1899,-50.45,47.8,0,LG,NOT IIP
12/11/1899,-50.58,47.25,0,MED,NOT IIP
12/11/1899,-50.52,47.35,0,BERG,NOT IIP
12/11/1899,-50.45,47.05,0,LG,NOT IIP
12/11/1899,-50.45,47.05,0,BBGR,NOT IIP
11/15/1899,-53.37,49.18,0,BERG,NOT IIP
11/29/1899,-54.63,45.93,0,X,NOT IIP
11/29/1899,-54.88,45.65,0,SM,NOT IIP
11/29/1899,-54.88,45.65,0,BBGR,NOT IIP
12/16/1899,-50.23,47.32,0,LG,NOT IIP
12/16/1899,-50.23,47.25,0,LG,NOT IIP
12/18/1899,-49.08,47.53,0,LG,NOT IIP
12/04/1899,-50.77,47.97,0,LG,NOT IIP
12/22/1899,-50.42,47.45,0,MED,NOT IIP
12/23/1899,-49.92,47.75,0,LG,NOT IIP
12/23/1899,-49.92,47.8,0,MED,NOT IIP
12/28/1899,-49.92,46.6,0,LG,NOT IIP
12/23/1899,-47.08,46.05,0,LG,NOT IIP
12/23/1899,-47.08,46.05,0,SM,NOT IIP
12/25/1899,-47.78,46.68,0,X,NOT IIP
12/25/1899,-47.58,46.58,0,LG,NOT IIP
12/26/1899,-47.72,46.38,0,X,NOT IIP
12/26/1899,-47.72,46.38,0,BBGR,NOT IIP
12/06/1899,-50.43,47.7,0,MED,NOT IIP
12/10/1899,-50.03,47.48,0,X,NOT IIP
12/10/1899,-50.03,47.48,0,BBGR,NOT IIP
12/11/1899,-50.9,47.8,0,MED,NOT IIP
12/17/1899,-50.3,47.58,0,LG,NOT IIP
12/17/1899,-50.3,47.58,0,SM,NOT IIP
12/26/1899,-50.02,47.98,0,LG,NOT IIP
12/28/1899,-50.77,47.0,0,SM,NOT IIP
12/30/1899,-49.77,49.72,0,X,NOT IIP
12/12/1899,-47.9,46.48,0,LG,NOT IIP
12/25/1899,-47.0,46.08,0,X,NOT IIP
12/25/1899,-47.02,46.53,0,X,NOT IIP
12/25/1899,-47.02,46.53,0,BBGR,NOT IIP
12/26/1899,-47.05,46.22,0,SM,NOT IIP
12/26/1899,-47.05,46.4,0,LG,NOT IIP
12/30/1899,-47.8,46.82,0,LG,NOT IIP
12/30/1899,-47.8,46.82,0,SM,NOT IIP
12/18/1899,-50.0,47.28,0,LG,NOT IIP
12/18/1899,-50.2,47.28,0,LG,NOT IIP
12/19/1899,-53.37,49.18,0,BERG,NOT IIP
12/17/1899,-50.05,47.42,0,X,NOT IIP
12/17/1899,-49.95,47.47,0,LG,NOT IIP
12/18/1899,-50.08,47.05,0,MED,NOT IIP
12/31/1899,-53.62,48.7,0,BERG,NOT IIP
02/08/1899,-48.07,48.75,0,LG,NOT IIP
02/28/1899,-45.0,44.05,0,BERG,NOT IIP
02/28/1899,-45.0,43.4,0,BERG,NOT IIP
03/05/1899,-49.27,42.6,0,BERG,NOT IIP
03/05/1899,-51.9,42.6,0,BERG,NOT IIP
03/06/1899,-50.0,42.07,0,SM,NOT IIP
03/20/1899,-46.25,44.58,0,LG,NOT IIP
03/21/1899,-47.8,41.05,0,LG,NOT IIP
03/21/1899,-47.8,41.05,0,SM,NOT IIP
03/22/1899,-49.05,42.28,0,BERG,NOT IIP
03/22/1899,-49.27,42.32,0,BERG,NOT IIP
03/24/1899,-46.07,42.03,0,LG,NOT IIP
03/27/1899,-47.82,43.45,0,BERG,NOT IIP
03/27/1899,-47.82,43.45,0,LG,NOT IIP
04/02/1899,-49.4,42.07,0,VLG,NOT IIP
04/02/1899,-41.87,44.37,0,LG,NOT IIP
04/19/1899,-49.05,44.0,0,LG,NOT IIP
10/15/1899,-55.35,51.78,0,LG,NOT IIP
10/15/1899,-55.35,51.88,0,LG,NOT IIP
10/15/1899,-56.05,51.55,0,SM,NOT IIP
10/15/1899,-56.97,51.35,0,LG,NOT IIP
06/23/1899,-55.55,50.1,0,BBGR,NOT IIP
06/01/1899,-48.22,46.25,0,BERG,NOT IIP
06/17/1899,-52.85,46.85,0,BERG,NOT IIP
07/01/1899,-56.57,51.55,0,BBGR,NOT IIP
07/01/1899,-51.08,51.95,0,BERG,NOT IIP
07/15/1899,-51.07,51.05,0,BERG,NOT IIP
09/01/1899,-51.05,52.0,0,BERG,NOT IIP
